id,original_title,tags
10314,She's All That,High school hotshot Zach Siler envy peer popularity decline sharply cheerleader girlfriend Taylor leaf sleazy realitytelevision star Brock Hudson Desperate revive fading reputation Siler agrees seemingly impossible challenge six week gain trust nerdy outcast Laney Boggs help become school 's next prom queen Comedy Romance tvstar jeep volleyball misfit teenangst houseparty teenmovie teenager avantgarde popularity littlepeople highschoolstudent younglove promqueen pygmalion clownmakeup performanceart beatboxing selfexpression tripping poolcleaner FreddiePrinzeJr RachaelLeighCook MatthewLillard PaulWalker JodiLynO'Keefe RobertIscove
663,Saw IV,Jigsaw apprentice Amanda dead Now upon news Detective Kerry 's murder two seasoned FBI profilers Agent Strahm Agent Perez arrive terrified community assist veteran Detective Hoffman sifting Jigsaw 's latest grisly remains piecing together puzzle However SWAT Commander Rigg abducted thrust game last officer untouched Jigsaw ninety minute overcome series demented trap save old friendor face deadly consequence Horror Thriller Crime ice victim pain game psychopath blood electricchair doctor torture violence policeofficer fbiagent femalecorpse TobinBell ScottPatterson CostasMandylor BetsyRussell LyriqBent DarrenLynnBousman
11804,White Noise,architect 's desire speak wife beyond grave using EVP ( Electronic Voice Phenomenon ) becomes obsession supernatural repercussion Drama Horror Thriller wheelchair time voice inspector supernatural loss remotecontrol liftingpersoninair paranormalphenomena death waterfront audiocassette logbook electronicvoicephenomena nearmiss bedridden MichaelKeaton ChandraWest DeborahKaraUnger IanMcNeice KeeganConnorTracy GeoffreySax
16781,Madea's Family Reunion,Based upon Tyler Perry 's acclaimed stage production Madea 's Family Reunion continues adventure Southern matriarch Madea court ordered charge Nikki rebellious runaway niece Lisa Vanessa suffering relationship trouble all organize family reunion Drama Comedy Romance spanking basedonplay TylerPerry BlairUnderwood LynnWhitfield BorisKodjoe LisaArrindell TylerPerry
11873,The Color of Money,Former pool hustler `` Fast Eddie '' Felson decides want return game taking pupil meet talented green Vincent Lauria proposes partnership tour pool hall Eddie teach Vincent trick scamming eventually grows frustrated Vincent 's showboat antic leading argument fallingout Eddie take playing soon cross path Vincent opponent Drama bar billard talent hustler sport PaulNewman TomCruise MaryElizabethMastrantonio HelenShaver JohnTurturro MartinScorsese
9289,The Longest Day,retelling June 6 1944 perspective Germans US British Canadians Free French Marshall Erwin Rommel touring defense established part Reich 's Atlantic Wall note officer Allied invasion come must stopped beach `` For Allies well Germans longest day '' Action Drama History War worldwarii normandy allied widerstand steelhelmet soldier EddieAlbert PaulAnka Arletty JeanLouisBarrault RichardBeymer BernhardWicki KenAnnakin AndrewMarton
10414,The Mighty Ducks,reckless young lawyer Gordon Bombay get arrested drunk driving must coach kid hockey team community service Gordon experience ice eager return hockey point hit home tense dealing former coach Jack Reilly reluctant Gordon eventually grows appreciate team includes promising young Charlie Conway lead take Reilly 's tough player Comedy Family sportsteam sport icehockey hockeygame winning feelgoodending thebiggame EmilioEstevez JossAckland LaneSmith HeidiKling JosefSommer StephenHerek
1970,The Grudge,American nurse Karen Davis move Tokyo encounter vengeful supernatural spirit known Grudge often possesses victim series horrifying mysterious death occur spirit passing curse onto victim Karen must find away break spell becomes spirit 's next victim Horror Mystery Thriller malenudity nurse japanese house remake curse oldwoman catatonia ghostchild remakeofjapanesefilm SarahMichelleGellar JasonBehr CleaDuVall BillPullman WilliamMapother TakashiShimizu
9614,Happy Gilmore,Failed hockey playerturnedgolf whiz Happy Gilmore whose unconventional approach antic grass court ire rival Shooter McGavin determined win PGA tournament save granny 's house prize money Meanwhile attractive tour publicist try soften Happy 's image Comedy lossofmother lossoffather golf sport tax AdamSandler BenStiller ChristopherMcDonald JulieBowen FrancesBay DennisDugan
8922,Jeepers Creepers,collegeage brother sister get bargained road trip home spring break bickering sibling witness creepy truck driver tossing body bag sewer near abandoned church investigate Bad move ! Opening Pandora 's Box unspeakable evil pair must flee life monstrous `` shape '' hot pursuit Horror Thriller massmurder song brother sister aftercreditsstinger GinaPhilips JustinLong JonathanBreck PatriciaBelcher EileenBrennan VictorSalva
1648,Bill & Ted's Excellent Adventure,small town San Dimas mile away Los Angeles two nearly brain dead teenage boy going name Bill S Preston ESQ Ted Theodore Logan dream together starting rock roll band called `` Wyld Stallyns '' Unfortunately still high school verge failing school well pas upcoming history report separated result Ted 's father sending military school But Bill Ted know must stay together save future So man future named Rufus came help pas report So Bill Ted decided gather historical figure need report hoping help pas report stay together Adventure Comedy ScienceFiction jealousy journeyinthepast sigmundfreud timetravel heavymetal socrates billythekid schoolpresentation rhinoceros phonebooth worldpeace past history metal bestfriend napoleonbonaparte KeanuReeves AlexWinter GeorgeCarlin DanShor HalLandonJr StephenHerek
17917,Oliver!,Musical adaptation Charles Dickens ' Oliver Twist classic tale orphan run away workhouse join group boy headed Artful Dodger trained pickpocket master thief Fagin Drama Family Music pickpocket musical victorianengland orphan RonMoody ShaniWallis OliverReed HarrySecombe MarkLester CarolReed
74534,The Best Exotic Marigold Hotel,British retiree travel India take residence believe newly restored hotel Less luxurious advertisement Marigold Hotel nevertheless slowly begin charm unexpected way resident find new purpose old age Drama Comedy hotel basedonnovel india ensemblecast elderly jaipurindia personalgrowth outsourcing BillNighy MaggieSmith TomWilkinson JudiDench DevPatel JohnMadden
19405,Recess: School's Out,Recess : School 's 2001 animated film based Disney television series Recess film produced Walt Disney Pictures released theatrically nationwide February 16 2001It 's exciting time year Third Street Elementary end School Year ! boredom quickly set protagonist TJ Detweiler friend headed Summer Camp One day passing school bike notice green glow coming school 's auditorium work insidious exprincipal Third Street Phillium Benedict gang ninja secret service lookalikes ! Benedict planning get rid Summer Vacation using newlyacquired Tractor Beam stole US Military Base effort raise US Test Scores Recess Gang stop him ! end ScienceFiction Animation Comedy Family holiday elementaryschool friend basedontvseries summer classmate recess RickeyD'ShonCollins JasonDavis AshleyJohnson CourtlandMead PamelaAdlon ChuckSheetz
9355,Mad Max Beyond Thunderdome,Mad Max becomes pawn decadent oasis technological society exiled becomes deliverer colony child Action Adventure ScienceFiction arena sandstorm dystopia oasis sequel postnuclear ozploitation MelGibson TinaTurner BruceSpence HelenBuday AngeloRossitto GeorgeMiller GeorgeOgilvie
10999,Commando,John Matrix former leader special commando strike force always got toughest job done forced back action young daughter kidnapped find her Matrix fight way array punk killer one former commando fully equipped private army help feisty stewardess old friend Matrix hour overcome greatest challenge : finding daughter killed Action Adventure Thriller kidnapping lonewolf daughter father rescuemission ArnoldSchwarzenegger RaeDawnChong DanHedaya VernonWells JamesOlson MarkLLester
321258,The Boy,nanny working family whose son passed away find put charge caring lifelike doll couple treat real child Horror Mystery Thriller suicide england fire countryhouse shower nanny mask boy murder mansion violence doll burnvictim secretpassageway brokenmirror lossofachild LaurenCohan RupertEvans JamesRussell JimNorton DianaHardcastle WilliamBrentBell
44040,Devil,group people trapped elevator realizes devil among them Horror Mystery Thriller claustrophobia trappedinanelevator ChrisMessina JacobVargas BojanaNovaković LoganMarshallGreen BokeemWoodbine JohnErickDowdle
10426,Friday After Next,Craig Day Day finally moved parent house crib cousin work night local mall security guard house robbed Christmas Eve team track down Comedy guard shoppingmall thief drug IceCube MikeEpps JohnWitherspoon DonCurry AnnaMariaHorsford MarcusRaboy
280092,Insidious: Chapter 3,twisted new tale terror begin teenage girl family predating haunting Lambert family earlier movie revealing mystery otherworldly realm Further Drama Horror Thriller sequel DermotMulroney StefanieScott LinShaye LeighWhannell AngusSampson LeighWhannell
13938,The Last Dragon,young man search `` master '' obtain final level martial art mastery known glow Along way must fight evil martial art expert rescue beautiful singer obsessed music promoter Action Adventure Comedy martialarts pizzeria limousine music Taimak JuliusCarry Vanity ChristopherMurney FaithPrince MichaelSchultz
10163,The Lawnmower Man,simple man turned genius application computer science Horror Thriller ScienceFiction dream chimp manipulation botanist virtualreality lemonade intelligent JeffFahey PierceBrosnan JennyWright MarkBringelson GeoffreyLewis BrettLeonard
12182,Nick and Norah's Infinite Playlist,Nick can not stop obsessing exgirlfriend Tris Tris ' friend Norah suddenly show interest club Thus being odd night filled ups down two keep running Tris new boyfriend searching Norah 's drunken friend Caroline help Nick 's band mate night wind down two figure want other Comedy Music Romance concert teenager onenight basedonyoungadultnovel secretlocation MichaelCera KatDennings AaronYoo AlexisDziena AriGraynor PeterSollett
1832,Dogma,latest battle eternal war Good Evil come New Jersey late late 20th Century Angels demon apostle prophet ( of sort ) walk among cynic innocent America duke fate humankind Fantasy Comedy Adventure angel wisconsin churchservice church aftercreditsstinger duringcreditsstinger BenAffleck MattDamon LindaFiorentino JasonMewes ChrisRock KevinSmith
9034,The Banger Sisters,late '60s selfproclaimed belle rock 'n ' roll ball rocked world every music legend whose pant could take picture prove it two decade since Banger Sisters earned nickname even laid eye other reunion collision two woman 's world ; one who 's living past one who 's hiding it Together learn live moment Comedy Drama tattoo rockstar groupie past family GoldieHawn SusanSarandon GeoffreyRush ErikaChristensen RobinThomas BobDolman
